"15","337"
"17","23"
"20","47"
"20","681"
"21","53"
"23","16"
"38","12"
"53","422"
"61","12"
"70","12"
"92","61"
"126","238"
"187","642"
"236","17"
"246","985"
"272","141"
"291","456"
"293","13"
"299","344"
"338","339"
"395","397"
"414","422"
"422","380"
"448","541"
"499","500"
"541","150"
"586","690"
"633","874"
"652","53"
"750","422"
"794","14"
"888","762"
"978","23"
"994","633"
"12","334"
"13","257"
"14","13"
"15","20"
"16","62"
"18","23"
"20","294"
"20","892"
"21","509"
"24","102"
"47","874"
"57","20"
"64","96"
"87","70"
"107","194"
"150","64"
"208","24"
"244","434"
"257","755"
"288","294"
"292","20"
"295","257"
"322","295"
"350","352"
"409","414"
"414","989"
"432","528"
"456","961"
"528","31"
"581","14"
"607","874"
"642","874"
"690","380"
"767","456"
"874","985"
"936","20"
"989","14"
"12","324"
"13","238"
"14","12"
"15","18"
"16","57"
"18","22"
"20","293"
"20","888"
"21","450"
"24","87"
"47","821"
"57","18"
"64","87"
"87","64"
"107","108"
"150","53"
"208","21"
"244","343"
"257","649"
"288","31"
"292","16"
"295","34"
"322","52"
"350","47"
"409","293"
"414","985"
"432","456"
"456","913"
"528","21"
"577","588"
"607","861"
"642","690"
"686","925"
"767","57"
"874","880"
"929","913"
"989","13"
"12","87"
"12","936"
"13","767"
"14","338"
"15","338"
"17","31"
"20","52"
"20","686"
"21","81"
"23","17"
"38","14"
"53","446"
"61","15"
"70","13"
"92","259"
"126","240"
"187","645"
"236","20"
"254","21"
"272","300"
"291","509"
"293","14"
"299","615"
"338","341"
"395","399"
"414","432"
"422","409"
"448","544"
"500","498"
"541","187"
"586","717"
"633","880"
"662","12"
"750","746"
"794","801"
"888","874"
"978","274"
"994","978"
"12","235"
"13","22"
"13","885"
"14","581"
"15","794"
"17","246"
"20","107"
"20","780"
"21","209"
"23","300"
"47","15"
"53","652"
"61","765"
"76","59"
"94","299"
"144","228"
"194","209"
"238","237"
"257","150"
"277","31"
"291","747"
"293","409"
"304","329"
"343","332"
"409","12"
"414","642"
"422","747"
"448","990"
"509","456"
"544","610"
"586","978"
"637","874"
"666","711"
"762","861"
"821","633"
"917","926"
"981","107"
"997","649"
"12","18"
"12","544"
"13","509"
"14","107"
"15","94"
"16","274"
"18","380"
"20","448"
"20","978"
"22","15"
"31","22"
"53","17"
"57","509"
"66","20"
"87","338"
"107","769"
"150","642"
"222","17"
"246","61"
"259","265"
"291","57"
"292","380"
"295","885"
"329","327"
"380","12"
"414","12"
"418","821"
"446","414"
"460","477"
"528","897"
"586","94"
"633","53"
"648","714"
"722","586"
"767","923"
"885","544"
"954","951"
"989","769"
"12","17"
"12","541"
"13","506"
"14","89"
"15","87"
"16","260"
"18","291"
"20","446"
"20","977"
"22","14"
"31","21"
"53","16"
"57","409"
"66","16"
"87","335"
"107","755"
"150","633"
"221","22"
"246","59"
"259","260"
"291","53"
"292","364"
"295","882"
"329","235"
"373","202"
"412","21"
"418","722"
"446","409"
"460","476"
"528","874"
"586","89"
"633","22"
"648","686"
"722","20"
"767","892"
"885","509"
"953","964"
"989","755"
"12","64"
"12","885"
"13","746"
"14","322"
"15","320"
"17","18"
"20","24"
"20","649"
"21","31"
"22","988"
"34","47"
"53","293"
"60","58"
"67","61"
"89","456"
"126","53"
"187","292"
"235","299"
"246","874"
"265","260"
"291","338"
"292","917"
"299","337"
"338","23"
"389","388"
"414","294"
"422","257"
"448","422"
"489","456"
"541","16"
"586","633"
"633","821"
"649","992"
"747","774"
"785","722"
"888","150"
"977","456"
"993","649"
"12","422"
"13","391"
"14","47"
"15","57"
"16","155"
"18","126"
"20","409"
"20","929"
"21","874"
"31","12"
"52","107"
"57","190"
"64","586"
"87","257"
"107","544"
"150","292"
"215","202"
"246","22"
"259","16"
"291","17"
"292","108"
"295","610"
"327","14"
"364","365"
"409","633"
"418","324"
"435","342"
"460","465"
"528","418"
"586","18"
"615","338"
"648","12"
"718","422"
"767","765"
"885","20"
"950","959"
"989","544"
"12","380"
"13","293"
"14","22"
"15","31"
"16","94"
"18","61"
"20","338"
"20","920"
"21","565"
"24","246"
"52","16"
"57","56"
"64","292"
"87","235"
"107","418"
"150","155"
"211","202"
"246","17"
"257","874"
"291","13"
"292","70"
"295","422"
"324","295"
"354","350"
"409","528"
"418","47"
"434","343"
"460","461"
"528","288"
"584","981"
"611","87"
"645","187"
"711","662"
"767","649"
"880","675"
"946","950"
"989","422"
"12","107"
"13","12"
"13","794"
"14","389"
"15","541"
"17","57"
"20","62"
"20","747"
"21","106"
"23","57"
"38","22"
"53","535"
"61","259"
"70","64"
"94","20"
"126","666"
"190","14"
"236","414"
"257","17"
"274","23"
"291","642"
"293","53"
"303","23"
"339","615"
"399","395"
"414","509"
"422","586"
"448","754"
"506","841"
"541","409"
"586","785"
"633","988"
"662","299"
"760","456"
"821","47"
"893","888"
"978","979"
"997","292"
"12","67"
"12","888"
"13","747"
"14","327"
"15","323"
"17","20"
"20","31"
"20","652"
"21","38"
"23","12"
"34","274"
"53","380"
"60","59"
"67","528"
"89","586"
"126","87"
"187","293"
"235","329"
"246","882"
"265","556"
"291","414"
"292","940"
"299","338"
"338","87"
"391","14"
"414","295"
"422","274"
"448","446"
"498","499"
"541","53"
"586","642"
"633","841"
"649","993"
"747","966"
"785","874"
"888","238"
"977","977"
"993","978"
"12","41"
"12","681"
"13","614"
"14","255"
"15","240"
"16","528"
"18","988"
"20","544"
"20","994"
"22","57"
"31","288"
"53","64"
"58","60"
"66","257"
"87","874"
"107","958"
"155","16"
"229","144"
"246","364"
"260","61"
"291","107"
"292","541"
"299","15"
"334","424"
"380","422"
"414","52"
"422","13"
"448","20"
"460","486"
"535","24"
"586","295"
"633","418"
"649","456"
"744","743"
"781","783"
"885","978"
"963","927"
"989","885"
"12","246"
"13","52"
"13","916"
"14","874"
"16","12"
"17","293"
"20","203"
"20","795"
"21","257"
"23","414"
"47","21"
"53","874"
"62","20"
"80","272"
"94","888"
"144","232"
"202","211"
"240","15"
"257","291"
"277","400"
"291","874"
"293","528"
"306","59"
"344","16"
"409","18"
"414","747"
"422","821"
"450","414"
"509","874"
"556","260"
"586","989"
"642","12"
"681","15"
"765","633"
"853","852"
"921","418"
"987","20"
"997","978"
"12","299"
"13","96"
"13","987"
"15","13"
"16","31"
"18","16"
"20","274"
"20","875"
"21","339"
"24","20"
"47","528"
"57","13"
"64","53"
"87","21"
"107","14"
"150","18"
"203","70"
"242","235"
"257","562"
"280","279"
"292","12"
"295","12"
"322","12"
"346","294"
"409","188"
"414","888"
"423","278"
"456","509"
"521","861"
"573","456"
"602","590"
"642","409"
"686","47"
"765","926"
"861","769"
"927","450"
"988","266"
"12","338"
"13","259"
"14","15"
"15","21"
"16","64"
"18","31"
"20","295"
"20","903"
"21","528"
"24","188"
"47","925"
"57","22"
"64","150"
"87","89"
"107","274"
"150","70"
"209","21"
"244","435"
"257","821"
"288","364"
"292","21"
"295","274"
"322","324"
"350","354"
"409","418"
"414","990"
"432","874"
"456","985"
"528","47"
"581","583"
"607","875"
"642","880"
"690","642"
"767","544"
"875","874"
"936","52"
"989","20"
"12","104"
"12","989"
"13","785"
"14","388"
"15","418"
"17","56"
"20","61"
"20","746"
"21","102"
"23","38"
"38","21"
"53","509"
"61","92"
"70","53"
"94","16"
"126","625"
"188","409"
"236","259"
"257","16"
"274","20"
"291","633"
"293","20"
"300","272"
"339","338"
"398","400"
"414","456"
"422","509"
"448","746"
"504","327"
"541","293"
"586","755"
"633","979"
"662","238"
"760","14"
"803","794"
"892","898"
"978","947"
"997","291"
"12","414"
"13","364"
"14","31"
"15","47"
"16","149"
"18","87"
"20","364"
"20","926"
"21","591"
"24","409"
"52","53"
"57","70"
"64","414"
"87","240"
"107","448"
"150","257"
"213","202"
"246","20"
"257","989"
"291","15"
"292","94"
"295","586"
"324","586"
"359","202"
"409","585"
"418","107"
"435","244"
"460","463"
"528","293"
"586","15"
"615","87"
"645","292"
"714","648"
"767","755"
"882","259"
"947","959"
"989","456"
"12","306"
"13","150"
"13","989"
"15","16"
"16","47"
"18","20"
"20","291"
"20","882"
"21","412"
"24","53"
"47","686"
"57","16"
"64","66"
"87","31"
"107","52"
"150","21"
"203","913"
"242","299"
"257","633"
"287","246"
"292","14"
"295","20"
"322","20"
"348","14"
"409","291"
"414","921"
"424","334"
"456","587"
"528","13"
"573","997"
"607","590"
"642","422"
"686","649"
"767","17"
"866","879"
"929","528"
"988","874"
"12","260"
"13","59"
"13","928"
"14","978"
"16","17"
"17","409"
"20","236"
"20","849"
"21","274"
"23","774"
"47","246"
"53","985"
"64","13"
"87","12"
"102","106"
"148","275"
"202","214"
"240","235"
"257","324"
"278","279"
"291","921"
"293","785"
"307","15"
"344","299"
"409","22"
"414","785"
"422","885"
"450","927"
"509","989"
"570","537"
"587","821"
"642","20"
"681","87"
"765","762"
"854","853"
"921","785"
"987","409"
"997","993"
"12","92"
"12","985"
"13","780"
"14","364"
"15","345"
"17","47"
"20","57"
"20","722"
"21","89"
"23","20"
"38","16"
"53","450"
"61","38"
"70","16"
"94","12"
"126","291"
"188","21"
"236","57"
"257","12"
"274","16"
"291","541"
"293","16"
"299","666"
"339","21"
"398","277"
"414","448"
"422","418"
"448","649"
"501","456"
"541","291"
"586","722"
"633","926"
"662","87"
"755","107"
"795","744"
"889","422"
"978","422"
"997","20"
"12","53"
"12","767"
"13","642"
"14","291"
"15","257"
"16","586"
"20","14"
"20","586"
"21","14"
"22","238"
"31","380"
"53","89"
"58","675"
"66","380"
"89","15"
"108","20"
"187","12"
"232","144"
"246","528"
"260","261"
"291","150"
"292","642"
"299","87"
"335","87"
"380","988"
"414","107"
"422","17"
"448","52"
"460","489"
"535","293"
"586","409"
"633","586"
"649","633"
"746","20"
"785","20"
"885","989"
"964","953"
"989","988"
"12","346"
"13","266"
"14","17"
"15","22"
"16","70"
"18","47"
"20","314"
"20","913"
"21","535"
"24","194"
"47","953"
"57","23"
"64","187"
"87","94"
"107","292"
"150","87"
"209","24"
"246","12"
"257","841"
"288","528"
"292","52"
"295","322"
"322","888"
"350","357"
"409","422"
"414","997"
"432","921"
"456","989"
"528","67"
"582","14"
"607","880"
"645","20"
"711","12"
"767","562"
"875","985"
"936","53"
"989","257"
"12","24"
"12","649"
"13","579"
"14","237"
"15","235"
"16","367"
"18","681"
"20","531"
"20","989"
"22","31"
"31","246"
"53","52"
"57","985"
"66","64"
"87","662"
"107","926"
"150","888"
"224","257"
"246","246"
"259","882"
"291","87"
"292","456"
"295","997"
"332","435"
"380","246"
"414","20"
"419","14"
"446","990"
"460","482"
"528","928"
"586","274"
"633","257"
"649","295"
"735","728"
"769","861"
"885","874"
"960","958"
"989","874"
"12","348"
"13","291"
"14","18"
"15","23"
"16","87"
"18","53"
"20","322"
"20","916"
"21","544"
"24","208"
"47","964"
"57","52"
"64","238"
"87","126"
"107","293"
"150","89"
"209","194"
"246","14"
"257","855"
"288","874"
"292","53"
"295","324"
"324","20"
"350","874"
"409","432"
"418","12"
"432","985"
"456","992"
"528","246"
"583","581"
"607","999"
"645","53"
"711","15"
"767","590"
"877","874"
"939","903"
"989","295"
"12","257"
"13","53"
"13","917"
"14","885"
"16","13"
"17","304"
"20","222"
"20","841"
"21","266"
"23","581"
"47","22"
"53","888"
"62","104"
"81","21"
"102","21"
"148","16"
"202","212"
"240","87"
"257","292"
"277","402"
"291","880"
"293","535"
"306","60"
"344","31"
"409","20"
"414","769"
"422","852"
"450","446"
"509","885"
"556","265"
"586","997"
"642","13"
"681","18"
"765","747"
"853","854"
"921","432"
"987","53"
"997","988"
"12","237"
"13","23"
"13","888"
"14","582"
"15","874"
"17","257"
"20","108"
"20","781"
"21","246"
"23","303"
"47","16"
"53","681"
"61","874"
"76","60"
"94","541"
"144","229"
"196","21"
"238","299"
"257","224"
"277","385"
"291","781"
"293","414"
"304","391"
"343","434"
"409","14"
"414","649"
"422","750"
"450","20"
"509","562"
"544","989"
"586","985"
"637","880"
"666","874"
"765","61"
"852","853"
"921","291"
"981","584"
"997","747"
"12","57"
"12","794"
"13","649"
"14","293"
"15","278"
"16","888"
"20","16"
"20","614"
"21","16"
"22","287"
"31","423"
"53","107"
"59","14"
"66","686"
"89","20"
"108","107"
"187","16"
"235","14"
"246","747"
"260","265"
"291","238"
"292","686"
"299","126"
"337","15"
"385","277"
"414","189"
"422","20"
"448","107"
"460","491"
"535","541"
"586","422"
"633","649"
"649","874"
"746","292"
"785","292"
"888","15"
"966","769"
"990","446"
"12","288"
"13","70"
"13","955"
"14","988"
"16","21"
"18","12"
"20","257"
"20","859"
"21","309"
"23","992"
"47","346"
"56","17"
"64","16"
"87","15"
"105","17"
"150","13"
"202","218"
"240","874"
"257","418"
"279","278"
"291","978"
"294","346"
"310","14"
"345","15"
"409","53"
"414","849"
"422","978"
"456","53"
"510","512"
"572","576"
"590","718"
"642","150"
"681","299"
"765","861"
"858","853"
"925","346"
"988","12"
"12","70"
"12","929"
"13","755"
"14","330"
"15","335"
"17","22"
"20","38"
"20","675"
"21","52"
"23","15"
"34","322"
"53","414"
"60","306"
"69","329"
"92","12"
"126","235"
"187","541"
"235","662"
"246","928"
"272","80"
"291","432"
"292","987"
"299","341"
"338","299"
"391","304"
"414","409"
"422","295"
"448","456"
"499","498"
"541","87"
"586","649"
"633","861"
"652","52"
"747","997"
"785","985"
"888","541"
"978","20"
"994","573"
"12","59"
"12","841"
"13","675"
"14","304"
"15","292"
"17","13"
"20","18"
"20","637"
"21","20"
"22","528"
"31","528"
"53","150"
"59","60"
"66","888"
"89","53"
"108","448"
"187","70"
"235","87"
"246","794"
"261","260"
"291","292"
"292","747"
"299","237"
"338","12"
"388","380"
"414","257"
"422","52"
"448","291"
"460","493"
"540","535"
"586","456"
"633","722"
"649","885"
"746","750"
"785","409"
"888","20"
"969","293"
"992","456"
"12","58"
"12","795"
"13","652"
"14","299"
"15","291"
"17","12"
"20","17"
"20","633"
"21","18"
"22","409"
"31","449"
"53","108"
"59","58"
"66","874"
"89","52"
"108","293"
"187","53"
"235","15"
"246","761"
"260","556"
"291","257"
"292","746"
"299","235"
"337","299"
"388","14"
"414","236"
"422","21"
"448","108"
"460","492"
"537","570"
"586","448"
"633","717"
"649","880"
"746","422"
"785","293"
"888","16"
"967","747"
"990","448"
"12","16"
"12","528"
"13","456"
"14","87"
"15","70"
"16","259"
"18","278"
"20","441"
"20","965"
"22","12"
"31","18"
"53","15"
"57","304"
"66","13"
"87","307"
"107","747"
"150","586"
"220","196"
"246","53"
"259","246"
"291","52"
"292","294"
"295","874"
"329","69"
"367","16"
"409","997"
"418","675"
"446","53"
"460","473"
"528","642"
"586","87"
"633","20"
"648","509"
"721","719"
"767","880"
"885","456"
"953","959"
"989","750"
"12","22"
"12","614"
"13","544"
"14","188"
"15","150"
"16","293"
"18","423"
"20","506"
"20","987"
"22","18"
"31","53"
"53","24"
"57","874"
"66","47"
"87","611"
"107","882"
"150","874"
"222","343"
"246","222"
"259","556"
"291","66"
"292","422"
"295","987"
"332","244"
"380","22"
"414","16"
"418","989"
"446","927"
"460","480"
"528","917"
"586","150"
"633","150"
"649","47"
"728","735"
"767","987"
"885","769"
"959","947"
"989","855"
"12","61"
"12","875"
"13","718"
"14","317"
"15","299"
"17","15"
"20","22"
"20","645"
"21","23"
"22","874"
"34","21"
"53","291"
"59","306"
"66","917"
"89","150"
"126","12"
"187","150"
"235","240"
"246","841"
"265","61"
"291","299"
"292","874"
"299","240"
"338","15"
"389","14"
"414","292"
"422","107"
"448","409"
"460","495"
"541","13"
"586","535"
"633","765"
"649","988"
"746","921"
"785","422"
"888","70"
"975","927"
"993","14"
"12","21"
"12","586"
"13","541"
"14","140"
"15","108"
"16","292"
"18","422"
"20","456"
"20","985"
"22","17"
"31","38"
"53","21"
"57","767"
"66","38"
"87","586"
"107","875"
"150","737"
"222","190"
"246","107"
"259","528"
"291","64"
"292","414"
"295","978"
"331","14"
"380","20"
"414","14"
"418","885"
"446","450"
"460","479"
"528","913"
"586","108"
"633","108"
"648","992"
"728","730"
"767","985"
"885","649"
"959","521"
"989","852"
"12","322"
"13","187"
"13","997"
"15","17"
"16","53"
"18","21"
"20","292"
"20","885"
"21","422"
"24","81"
"47","761"
"57","17"
"64","70"
"87","53"
"107","53"
"150","47"
"205","275"
"244","332"
"257","637"
"288","14"
"292","15"
"295","23"
"322","23"
"348","403"
"409","292"
"414","939"
"432","293"
"456","861"
"528","16"
"577","572"
"607","780"
"642","528"
"686","714"
"767","20"
"866","912"
"929","874"
"988","989"
"12","277"
"13","64"
"13","929"
"14","979"
"16","18"
"17","509"
"20","238"
"20","852"
"21","292"
"23","978"
"47","257"
"53","987"
"64","14"
"87","13"
"102","209"
"149","16"
"202","215"
"240","242"
"257","364"
"278","423"
"291","936"
"293","969"
"307","87"
"344","338"
"409","24"
"414","821"
"422","888"
"455","443"
"509","992"
"572","574"
"590","602"
"642","21"
"681","238"
"765","767"
"855","257"
"922","20"
"987","422"
"999","607"
"12","364"
"13","292"
"14","21"
"15","24"
"16","89"
"18","57"
"20","324"
"20","917"
"21","562"
"24","209"
"52","14"
"57","53"
"64","291"
"87","150"
"107","414"
"150","94"
"209","409"
"246","15"
"257","861"
"291","12"
"292","64"
"295","414"
"324","257"
"352","350"
"409","446"
"418","20"
"434","244"
"460","456"
"528","259"
"584","380"
"610","544"
"645","150"
"711","238"
"767","633"
"879","866"
"946","947"
"989","324"
"12","89"
"12","978"
"13","769"
"14","348"
"15","341"
"17","38"
"20","53"
"20","718"
"21","87"
"23","18"
"38","15"
"53","448"
"61","22"
"70","15"
"92","260"
"126","242"
"188","14"
"236","47"
"255","14"
"272","303"
"291","535"
"293","15"
"299","662"
"338","615"
"397","395"
"414","446"
"422","414"
"448","586"
"500","499"
"541","238"
"586","718"
"633","885"
"662","15"
"753","590"
"794","803"
"888","893"
"978","295"
"997","13"
"12","291"
"13","76"
"13","965"
"14","989"
"16","22"
"18","13"
"20","259"
"20","861"
"21","314"
"24","12"
"47","350"
"56","57"
"64","17"
"87","16"
"105","57"
"150","15"
"202","359"
"242","15"
"257","422"
"279","280"
"291","985"
"294","407"
"314","21"
"345","87"
"409","57"
"414","859"
"422","987"
"456","432"
"510","513"
"572","577"
"591","988"
"642","187"
"681","625"
"765","874"
"861","456"
"925","686"
"988","14"
"12","292"
"13","87"
"13","978"
"14","993"
"16","23"
"18","14"
"20","260"
"20","866"
"21","318"
"24","15"
"47","364"
"56","304"
"64","18"
"87","18"
"106","102"
"150","16"
"202","373"
"242","87"
"257","509"
"279","423"
"291","987"
"294","408"
"317","14"
"346","12"
"409","150"
"414","880"
"423","18"
"456","460"
"510","514"
"572","980"
"598","21"
"642","291"
"681","888"
"765","885"
"861","762"
"925","769"
"988","20"
"12","52"
"12","747"
"13","637"
"14","288"
"15","246"
"16","544"
"20","13"
"20","581"
"21","12"
"22","221"
"31","344"
"53","87"
"58","306"
"66","292"
"87","985"
"107","987"
"183","23"
"231","144"
"246","506"
"260","259"
"291","126"
"292","586"
"299","24"
"335","15"
"380","690"
"414","57"
"422","16"
"448","24"
"460","488"
"535","291"
"586","324"
"633","509"
"649","586"
"744","907"
"785","16"
"885","988"
"964","781"
"989","985"
"12","304"
"13","107"
"13","988"
"15","14"
"16","38"
"18","17"
"20","288"
"20","880"
"21","409"
"24","21"
"47","642"
"57","15"
"64","57"
"87","24"
"107","20"
"150","20"
"203","150"
"242","240"
"257","586"
"287","22"
"292","13"
"295","13"
"322","14"
"348","12"
"409","246"
"414","913"
"423","279"
"456","515"
"528","12"
"573","994"
"607","295"
"642","418"
"686","292"
"765","987"
"861","985"
"927","963"
"988","591"
"12","446"
"13","409"
"14","52"
"15","58"
"16","187"
"18","150"
"20","414"
"20","936"
"21","888"
"31","14"
"52","292"
"57","222"
"64","718"
"87","274"
"107","586"
"150","293"
"216","202"
"246","24"
"259","47"
"291","18"
"292","150"
"295","649"
"327","329"
"364","761"
"409","642"
"418","422"
"435","434"
"460","467"
"528","432"
"586","20"
"615","339"
"648","20"
"718","586"
"767","769"
"885","295"
"951","954"
"989","586"
"12","409"
"13","324"
"14","23"
"15","38"
"16","148"
"18","64"
"20","356"
"20","922"
"21","586"
"24","299"
"52","20"
"57","64"
"64","293"
"87","238"
"107","422"
"150","187"
"212","202"
"246","18"
"257","888"
"291","14"
"292","87"
"295","544"
"324","418"
"357","350"
"409","541"
"418","67"
"434","435"
"460","462"
"528","292"
"586","13"
"615","15"
"645","291"
"711","666"
"767","747"
"880","874"
"947","946"
"989","430"
"12","56"
"12","781"
"13","648"
"14","292"
"15","274"
"16","785"
"20","15"
"20","590"
"21","15"
"22","246"
"31","385"
"53","94"
"59","12"
"66","409"
"89","16"
"108","53"
"187","13"
"235","12"
"246","586"
"260","262"
"291","187"
"292","645"
"299","94"
"335","307"
"385","31"
"414","108"
"422","18"
"448","53"
"460","490"
"535","540"
"586","414"
"633","642"
"649","767"
"746","53"
"785","21"
"888","12"
"966","747"
"990","12"
"12","38"
"12","675"
"13","590"
"14","246"
"15","238"
"16","422"
"18","874"
"20","541"
"20","993"
"22","47"
"31","279"
"53","58"
"58","59"
"66","150"
"87","681"
"107","949"
"150","987"
"228","144"
"246","259"
"260","16"
"291","94"
"292","531"
"299","14"
"334","12"
"380","389"
"414","23"
"422","12"
"448","16"
"460","484"
"528","987"
"586","292"
"633","409"
"649","448"
"743","744"
"774","747"
"885","977"
"963","446"
"989","882"
"12","14"
"12","506"
"13","418"
"14","59"
"15","61"
"16","203"
"18","259"
"20","422"
"20","949"
"21","985"
"31","16"
"53","13"
"57","274"
"64","888"
"87","292"
"107","675"
"150","422"
"220","21"
"246","38"
"259","92"
"291","21"
"292","291"
"295","755"
"327","504"
"365","364"
"409","785"
"418","633"
"446","12"
"460","469"
"528","535"
"586","52"
"625","681"
"648","324"
"718","722"
"767","861"
"885","418"
"953","292"
"989","649"
"12","418"
"13","380"
"14","38"
"15","53"
"16","150"
"18","89"
"20","380"
"20","928"
"21","598"
"24","535"
"52","89"
"57","105"
"64","422"
"87","242"
"107","456"
"150","291"
"214","202"
"246","21"
"259","12"
"291","16"
"292","107"
"295","607"
"325","295"
"364","61"
"409","586"
"418","291"
"435","332"
"460","464"
"528","409"
"586","16"
"615","299"
"645","422"
"714","686"
"767","760"
"885","14"
"950","946"
"989","509"
"12","238"
"13","31"
"13","892"
"14","681"
"15","888"
"17","274"
"20","150"
"20","785"
"21","253"
"23","322"
"47","17"
"53","746"
"62","12"
"76","306"
"94","586"
"144","230"
"202","16"
"238","662"
"257","236"
"277","391"
"291","785"
"293","432"
"306","12"
"344","12"
"409","16"
"414","686"
"422","767"
"450","21"
"509","633"
"556","61"
"586","987"
"637","926"
"675","299"
"765","456"
"852","854"
"921","294"
"985","456"
"997","769"
"12","13"
"12","456"
"13","414"
"14","53"
"15","59"
"16","202"
"18","246"
"20","418"
"20","940"
"21","951"
"31","15"
"53","12"
"57","236"
"64","874"
"87","291"
"107","648"
"150","409"
"218","202"
"246","31"
"259","61"
"291","20"
"292","187"
"295","747"
"327","502"
"365","61"
"409","690"
"418","528"
"443","455"
"460","468"
"528","509"
"586","21"
"625","38"
"648","107"
"718","590"
"767","849"
