1237661088029671643,2.08597,2.69784,3.935,0.17
1237661088030851269,1.40611,2.75095,3.817,0.32
1237661088029540423,-0.84018,3.65908,0.205999,-0.0999994
1237661088029605949,0.840864,1.50724,3.151,-0.328
1237661088029606336,2.70573,2.73329,3.471,0.337
1237661088029671824,2.35373,2.94907,2.791,0.0340004
1237661088030851300,1.1393,2.00349,2.744,0.313
1237661088030916916,1.18729,1.46398,3.849,0.901001
1237661088029409720,2.13302,2.63051,3.638,-0.181999
1237661088029475005,2.10142,2.32395,2.738,-0.0169992
1237661088029475127,0.564383,1.50013,3.411,-0.188001
1237661088029606186,1.47203,2.33352,2.216,0.0930004
1237661088029606249,1.55024,2.22467,2.538,-0.131
1237661088029606254,0.543865,0.854902,4.528,0.209999
1237661088029671463,0.616827,1.59214,2.469,0.106999
1237661088030916759,0.7381,2.60632,1.575,0.00300026
1237661088030982194,0.569118,1.93745,1.521,0.285001
1237661088029540439,1.2115,2.08945,1.72,-0.0699997
1237661088029540564,0.562475,1.2353,3.804,-0.303
1237661088029605952,0.770404,1.42472,2.019,0.00899982
1237661088029605970,0.605072,1.29112,2.615,-0.228
1237661088029606133,1.8298,3.2412,3.093,-0.0350008
1237661088029737030,0.954786,1.77969,1.956,0.0349998
1237661088030851316,1.24624,1.75856,3.596,0.441
1237661088030916875,2.16011,2.77891,2.272,0.0799999
1237661088030982550,2.62407,3.00139,0.655,0.16
1237661088029475316,1.1279,1.7282,3.372,0.981999
1237661088029606347,2.5007,2.60656,3.542,0.365001
1237661088029671652,1.54142,2.66225,3.19,0.186
1237661088030982510,1.23046,2.25115,3.436,0.113
1237661088030982581,2.47185,2.79359,3.454,0.0240002
1237661088029540484,0.532689,1.27277,2.568,-0.0909996
1237661088029671856,2.45311,2.69408,2.899,0.293
1237661088030916952,1.96475,2.2312,4.162,0.500999
1237661088030982465,1.61796,2.16806,2.624,-0.101001
1237661088029606083,1.07699,1.438,3.826,1.397
1237661088029736975,0.673441,1.42611,-0.0490007,-0.0389996
1237661088030982557,2.34998,2.80381,3.62,-0.33
1237661088028361031,2.5011,2.81286,2.411,-0.0359993
1237661088028361193,0.899126,1.67342,3.264,-0.12
1237661088028361210,1.48884,2.06073,3.257,0.0289993
1237661088030851403,1.04454,2.23038,3.504,1.022
1237661088029474923,0.737192,1.497,3.532,0.00500011
1237661088029475324,1.2198,2.25702,3.785,0.402
1237661088029540774,1.90479,2.35497,3.827,0.535001
1237661088029606122,1.5289,2.36988,3.899,-0.108
1237661088029606268,1.97497,2.87788,2.215,0.0540009
1237661088029671805,1.43976,2.16704,4.185,1.184
1237661088031047734,0.593271,1.12306,3.457,-0.271999
1237661088031048015,2.00574,2.66916,3.512,0.13
1237661088031113408,0.819351,2.00557,4.068,-0.0479994
1237661088031113539,2.64395,3.03954,1.611,-0.0190001
1237661087488671934,1.50481,3.39025,0.79,-0.116
1237661088029606061,0.771027,1.61615,1.655,-0.0419998
1237661088029606342,2.599,3.12277,3.829,-0.192
1237661088029606384,1.95251,2.38449,3.633,0.993999
1237661088029737347,1.13165,1.79426,3.601,0.0229998
1237661088030982477,0.517775,1.78374,3.956,0.447001
1237661088031048013,2.02502,2.52754,3.374,-0.347
1237661087488671841,1.04325,1.93064,1.441,-0.0509996
1237661088028361181,0.72208,2.21968,3.051,0.0869999
1237661088028361199,1.41784,2.11441,3.026,-0.0289993
1237661088030785964,2.89904,3.2695,3.22,0.0299997
1237661088030851333,1.47532,1.86189,3.562,0.325
1237661088029671539,0.800892,1.94678,2.358,-0.0640001
1237661088029671743,1.47175,2.24499,1.692,-0.033
1237661088030982164,0.532504,1.39064,2.04,-0.0299997
1237661088030982500,0.705463,1.19492,3.067,0.677
1237661087488671813,0.621511,2.2119,2.603,0.247
1237661088029475186,1.55407,2.41849,2.042,0.0699997
1237661088029475222,1.29295,2.20922,3.128,0.160999
1237661088029475340,1.94349,2.58439,2.673,-0.28
1237661088029540582,1.52702,1.92841,4.003,-0.0129995
1237661088029671597,0.921665,1.61022,2.712,-0.132999
1237661088029737199,0.876915,1.7123,2.738,0.0869999
1237661088029737224,0.799496,1.35284,3.774,0.619
1237661088029737371,1.30807,2.07427,2.541,0.0010004
1237661088031113300,1.05781,1.81604,1.111,-0.0210009
1237661087488672110,0.903904,2.43233,2.906,-0.221999
1237661088028361332,1.934,2.82225,3.888,0.65
1237661088029736973,0.496895,1.29601,2.778,-0.199
1237661088029737354,0.836637,1.95418,3.006,-0.0859995
1237661088030851426,2.15104,2.44767,3.384,-0.417
1237661088030982457,1.15083,1.86335,2.039,-0.0909996
1237661088028361289,2.32891,2.78126,4.353,-0.25
1237661087488672074,0.963271,1.85143,0.425,-0.0690002
1237661087488672216,1.08407,2.60303,3.496,0.248
1237661087488672576,2.62351,3.20062,2.104,-0.0120001
1237661088028426319,0.577641,1.21148,2.578,-0.0570002
1237661088028426510,2.05477,2.85825,3.359,-0.0310001
1237661088029540493,0.711313,1.42311,3.262,-0.0539999
1237661088029606315,1.96727,2.55191,4.223,0.278
1237661088029737080,1.19429,1.90059,1.921,-0.0780001
1237661088030982559,2.6761,3.13454,3.02,0.268001
1237661088031113566,0.630335,1.55158,4.387,0.886001
1237661088029540752,2.11175,2.71667,4.659,0.154999
1237661088029605999,0.706119,1.3602,2.315,-0.0440006
1237661088029737382,2.0432,2.38165,3.511,0.124
1237661088030916774,0.658213,2.01954,2.234,0.0960007
1237661088031113326,0.493377,1.16928,-0.382,-0.139
1237661087488671802,0.370256,0.716078,5.75,-1.828
1237661087488671989,0.485231,1.04115,2.947,0.407
1237661087488672152,0.74391,1.93658,3.285,0.24
1237661087488672471,0.839546,1.29073,3.548,1.16
1237661088029606391,2.67477,3.58742,3.661,-0.0710001
1237661088029671906,3.17903,3.75354,2.502,0.103
1237661088030982530,2.2768,2.78971,2.963,-0.115999
1237661088031047939,0.476757,1.27804,3.665,0.912
1237661088031113395,1.38234,2.12666,1.401,-0.122001
1237661087488672289,1.65791,2.20804,2.615,0.134
1237661087488672395,1.13248,2.77055,3.768,0.273999
1237661088028426641,2.59235,3.15911,2.472,0.0830002
1237661087488737457,0.524888,1.40919,2.686,-0.319
1237661088029606145,0.782707,2.04695,3.696,-0.218
1237661088029671637,0.839598,1.7822,3.643,-0.48
1237661088030916812,2.11797,2.54719,0.986,-0.101
1237661088030916897,2.18505,2.50974,3.146,0.0789995
1237661088030916950,1.84205,2.37794,3.862,0.515
1237661088030982491,1.97555,2.412,1.235,0.0679998
1237661088031047723,0.568981,1.88863,2.721,0.174
1237661088031047906,2.73373,3.04537,1.368,0.099
1237661088031048004,2.27266,2.88151,1.585,0.123
1237661088031113502,1.71162,2.19733,2.508,-0.181
1237661087488672360,2.3603,2.68651,2.783,0.287001
1237661088029737267,1.63973,2.09671,3.557,0.334001
1237661088029737365,1.22545,1.83718,4.164,-0.544001
1237661088029737388,2.21288,2.39885,4.165,-0.153999
1237661088030982555,1.82814,2.20499,1.877,-0.188
1237661088031047753,1.21838,1.9924,1.139,-0.144
1237661088031047823,0.714867,1.25414,3.802,-0.301
1237661088031113474,1.1447,2.00415,2.309,0.0279999
1237661088031113477,1.58759,4.69674,2.309,0.0279999
1237661087488672343,0.717997,4.13615,2.769,0.233
1237661088028426721,0.617418,2.62918,3.942,1.309
1237661088031048007,2.07961,4.84059,1.585,0.123
1237661088031113595,2.73068,3.1838,3.995,-0.286
1237661088028361164,1.41699,2.16354,2.029,-0.0440006
1237661088028361192,0.899126,1.67342,3.264,-0.12
1237661088028361205,0.979475,1.91028,3.946,0.0720005
1237661088028361290,2.3275,2.78031,4.353,-0.25
1237661087488672376,0.830629,1.68972,3.574,0.601001
1237661087488737325,0.758011,1.46255,2.734,0.131001
1237661087488737842,1.47267,2.03213,3.249,0.295
1237661087488737919,1.38481,2.83545,4.097,-0.21
1237661087488738053,1.21053,2.65824,2.979,-0.29
1237661088028492101,1.40144,2.46552,3.135,-0.248
1237661088029671683,0.674053,2.13885,3.728,0.0829992
1237661088030851284,3.25705,3.62053,1.426,0.23
1237661088031047896,2.61778,2.99901,0.655,0.16
1237661088031047914,1.14278,1.90884,2.389,-0.175
1237661088031047949,2.08431,2.29085,3.163,0.412001
1237661088031113327,0.478692,1.15945,2.024,-0.0170002
1237661088031113620,2.34466,2.63675,4.045,-0.0199995
1237661088031113673,2.68466,2.92587,3.197,0.113999
1237661087488671999,0.879746,1.60592,1.383,-0.0799999
1237661088028426367,2.43812,2.68291,3.003,0.204
1237661088028491913,0.795856,2.79555,2.293,0.0690002
1237661087488737797,0.639765,1.77058,3.593,0.718
1237661087488737951,1.37157,1.97929,2.924,-0.309999
1237661088029737089,1.15593,1.98191,1.403,-0.0929995
1237661088031047952,2.31667,2.90488,1.969,0.346
1237661088031048105,2.71573,3.22093,3.376,0.0270004
1237661087488672467,0.74753,1.71087,3.807,0.0760002
1237661087488672510,2.67613,2.66314,2.848,0.409
1237661088028491948,0.611046,1.31229,3.652,0.0950003
1237661088028492069,1.75625,2.16138,3.759,-0.361
1237661088028492150,0.503878,1.1349,4.456,0.797999
1237661087488737806,1.75645,2.56228,3.038,-0.292
1237661088029409704,1.47687,1.90558,3.887,1.173
1237661088029671457,0.584528,1.31207,2.617,0.0430002
1237661088030916821,1.64356,2.87145,3.654,-0.346
1237661088030916917,1.19144,1.45878,3.849,0.901001
1237661088031047903,0.48134,1.47783,4.265,0.878
1237661088031047960,2.26679,2.81959,2.781,0.0869999
1237661087488671817,0.673641,1.24193,3.096,-0.139999
1237661088028426482,0.855453,1.90212,3.976,0.533
1237661087488738151,2.29927,2.79865,3.72,0.483999
1237661088029606018,0.617092,1.54547,3.139,-0.249
1237661088030916834,2.39906,2.72259,3.645,-0.324
1237661088031047871,0.719587,1.48426,3.299,-0.0510006
1237661088031047937,1.53172,2.62843,3.446,0.00599957
1237661088031113425,2.54016,2.87222,0.74,0.0299997
1237661088031113631,2.33805,2.60849,3.39,0.280001
1237661088031113684,2.67153,3.01386,3.05,0.464001
1237661087488672448,2.8675,3.25177,0.917,0.192
1237661088028426328,0.538477,1.20028,4.128,-0.548
1237661088028492135,2.51891,2.87537,2.738,0.141
1237661087488737654,0.518217,1.54524,2.129,-0.0760002
1237661088028492385,2.02864,2.35235,3.771,0.586
1237661088031048046,2.20984,2.69867,3.403,0.505
1237661087488672003,0.384876,1.58948,2.86,0.440001
1237661088028426481,2.15992,2.7487,3.423,-0.0120001
1237661088028492010,0.350931,1.15269,3.502,1.109
1237661088028492192,1.90734,2.38954,1.39,0.04
1237661088028492228,1.76924,2.38806,2.889,-0.16
1237661088028492245,1.50244,2.71595,3.013,0.29
1237661087488738180,2.73982,3.06365,2.898,-0.256
1237661088029737223,2.20848,2.60841,2.577,0.122
1237661088031047843,0.930305,1.78197,2.252,-0.0209999
1237661088031047975,2.95004,3.27995,0.697001,0.167999
1237661088031048073,2.55878,2.81567,3.133,0
1237661088031113331,0.465397,0.474708,0.248,-0.0250006
1237661088031113531,2.26433,2.72445,1.772,0.0279999
1237661088028361211,2.33768,2.80704,3.063,-0.0789995
1237661087488738142,2.00136,2.56673,3.381,0.216001
1237661088028491816,1.07756,1.93784,2.306,-0.134
1237661088028492310,2.39142,2.65058,3.578,-0.368999
1237661088028557623,1.66146,2.19262,1.075,-0.0900002
1237661088028557774,1.83206,2.37508,4.196,0.0499992
1237661088028623130,0.802015,1.99805,3.722,0.469
1237661088030982175,0.810744,1.63283,1.468,-0.153001
1237661087488672088,0.444561,1.85999,3.448,0.466
1237661088028426341,0.947633,1.70511,1.731,-0.0889997
1237661087488737350,0.981287,1.90168,0.601,-0.0740004
1237661088028622894,0.6649,2.24376,2.856,0.0810003
1237661088028622928,0.939707,1.57145,2.596,0.141
1237661088030916990,2.37847,2.81983,3.62,-0.33
1237661088031047945,2.36699,2.98066,1.71,0.0200005
1237661087488671795,0.8225,1.40878,2.041,0.0650005
1237661088028426268,0.646095,1.38334,2.723,-0.0830002
1237661087488672231,1.71063,2.25291,4.021,0.0950003
1237661088028426536,0.806099,1.96019,3.141,0.478
1237661088028426581,2.62415,3.01381,3.133,0.0290003
1237661087488737482,0.602448,1.33548,1.529,-0.113
1237661088028491950,1.5214,2.87417,2.036,-0.0450001
1237661088028492128,1.89985,2.68871,3.033,-0.39
1237661088028492163,2.32336,2.77036,2.971,-0.19
1237661087488737691,0.55723,1.43288,2.055,0.162
1237661087488737966,1.67522,2.20282,0.415999,0.124001
1237661088031113304,0.670918,1.40139,2.423,-0.136
1237661087488672148,0.939409,1.35316,3.833,0.832
1237661087488737311,0.653871,1.53145,2.875,0.357
1237661088028491811,0.698837,1.20691,3.008,-0.0500002
1237661088028622870,1.83529,3.66789,-0.0719995,0.122999
1237661088028623174,2.66625,3.25677,1.525,0.144
1237661088028623320,1.88026,2.50416,2.983,0.059
1237661088028623355,2.74322,3.27733,2.575,0.297
1237661088030982219,0.889406,1.64135,2.022,0.149
1237661088030982412,1.63636,2.94591,3.2,-0.27
1237661088030982534,0.942408,1.7916,2.973,0.113999
1237661088031047748,0.705452,1.48103,2.984,-0.496
1237661088031047965,1.00093,2.58588,4.103,0.554999
1237661087488672051,0.430072,1.10164,2.057,0.0530005
1237661088028426523,0.735971,1.49144,4.158,0.302
1237661088028492098,1.47699,2.45763,3.135,-0.248
1237661087488737704,0.506739,1.30517,1.673,-0.0699997
1237661087488738113,2.02493,2.26182,3.355,1.154
1237661088028557731,0.725,1.74102,3.28,0.822001
1237661088028557782,2.16822,2.65082,3.212,0.425
1237661088031047976,2.9487,3.28017,0.697001,0.167999
1237661087488671765,0.553688,1.28979,3.844,0.465
1237661087488672044,0.752047,1.48571,2.75,-0.00799942
1237661087488737740,0.835106,1.28737,3.548,1.16
1237661088028557460,0.542488,1.3103,3.208,0.146999
1237661088028557677,2.02975,2.44607,3.556,-0.272
1237661088028623052,0.460081,1.31309,2.329,0.14
1237661088031703274,1.7688,2.35089,3.979,-0.0219994
1237661088031703299,1.75704,2.79484,3.706,0.29
1237661088031703377,0.608791,2.12555,4.727,1.404
1237661087488671955,0.627821,1.54179,2.893,0.106999
1237661087488672437,0.684338,1.28278,4.456,-0.277
1237661088028426625,2.50406,2.91809,3.359,-0.108
1237661088028491781,0.63516,1.36345,3.468,0.271999
1237661087488737532,2.15102,2.57079,-0.498,0.0139999
1237661087488737751,1.23577,1.93131,1.867,0.073
1237661087488737801,1.36053,2.37299,3.545,-0.332
1237661087488738165,1.58883,2.16841,4.335,0.763
1237661087488802829,0.457386,1.83297,2.48,0.0690002
1237661088031703225,1.92656,2.48746,2.249,-0.0570002
1237661087488671938,0.495523,1.34501,4.014,-0.0530005
1237661087488672248,0.976189,2.89186,3.421,-0.0759993
1237661087488672426,2.39798,2.96993,2.592,0.00300026
1237661087488672558,1.85342,2.97936,2.984,0.701
1237661088028426642,2.58717,3.16008,2.472,0.0830002
1237661087488737498,0.468355,1.235,3.64,-0.0629997
1237661088028491989,0.48372,1.24382,2.443,-0.0240002
1237661088028557473,0.645777,1.24421,2.995,0.059
1237661088028622887,0.824593,1.65649,2.848,0.136
1237661088028623255,1.02776,3.18183,3.142,-0.162001
1237661088031768774,0.713129,1.61505,3.983,0.964001
1237661088028361260,2.33619,3.28033,2.705,0.0819998
1237661088028361313,2.63527,3.01504,3.133,0.0290003
1237661088028426357,2.28476,2.54336,2.945,-0.0279999
1237661088028426393,1.50788,2.352,2.885,-0.158999
1237661088028492219,1.91635,2.25219,3.579,0.582999
1237661088028623050,0.461695,1.31141,2.329,0.14
1237661088028623346,1.55644,2.14952,1.886,-0.0540009
1237661088028623385,2.04226,2.8534,3.317,0.286
1237661088031768925,3.23709,3.94414,-1.702,0.124
1237661088031768995,2.39639,2.69093,3.867,0.0419998
1237661088028491779,0.589165,1.16015,3.002,-0.148
1237661087488737905,2.29424,2.69553,1.776,0.103001
1237661087488737982,2.21669,2.60604,2.635,0.158999
1237661087488738027,1.77062,2.33113,3.219,0.179
1237661087488738150,1.8109,2.96843,3.72,0.483999
1237661088028491998,0.863304,1.729,0.981999,-0.629
1237661088028492066,1.46368,2.0673,4.138,-0.0909996
1237661088028492180,1.48594,2.289,3.782,-0.276
1237661088028492367,2.32167,3.00724,2.729,0.139
1237661088028557360,0.514072,2.05776,3.631,0.454
1237661088028623444,3.12998,3.53228,3.693,-0.323
1237661088028492427,2.10864,3.18182,2.991,0.573
1237661088028557387,0.710955,1.354,3.098,0.566999
1237661088028557483,0.813547,1.49992,3.098,-0.442
1237661088028623309,1.97135,2.3179,3.431,0.113
1237661088026854026,1.60822,3.26176,2.708,0.22
1237661088031703277,2.64011,3.21901,3.131,0.286
1237661088031768998,2.60924,3.31998,3.735,-0.181
1237661088028426291,0.617928,1.28354,2.318,-0.206
1237661088028426327,1.05408,1.88923,2.36,-0.0469999
1237661088028557403,0.686735,1.43218,3.525,0.026
1237661088028557567,2.35131,3.28404,1.899,0.181
1237661088028622918,0.515256,1.26017,2.746,-0.105
1237661088031703122,2.29999,2.64047,2.649,-0.0749998
1237661088031703252,1.68435,2.14301,3.642,0.312
1237661088028688812,1.98414,2.45176,1.661,-0.194
1237661088028688854,1.63057,2.12294,3.556,-0.266001
1237661088028688882,2.2368,3.02681,3.798,-0.0749998
1237661088028688910,2.51441,3.10958,3.659,-0.308001
1237661088028492428,2.0941,3.17596,2.991,0.573
1237661088028557435,0.551403,1.25628,2.913,0.0190001
1237661088028557639,0.607561,1.64557,3.239,0.355999
1237661088028623159,1.5323,2.10033,3.322,-0.287
1237661088031703154,2.60933,2.96747,1.494,0.0369997
1237661088031703190,2.83809,3.27468,1.281,0.214
1237661087491555830,1.99074,2.45553,3.602,-0.225
1237661087488672488,2.16083,2.52244,3.342,0.0380001
1237661087488672533,2.3552,3.15947,2.854,-0.0360003
1237661088028492082,1.89208,2.44645,3.227,-0.0349998
1237661088028557511,0.843028,1.63642,2.884,-0.347
1237661088028557770,2.37119,2.72713,3.025,0.740999
1237661088028688636,0.552172,1.5134,3.866,0.352
1237661088028688927,2.39674,3.00421,3.369,-0.0789995
1237661087491555438,0.73163,1.48352,1.937,0.0229998
1237661088028557651,1.6728,2.30667,2.304,-0.0120001
1237661088028623136,1.69514,2.13675,4.193,0.298
1237661088031703057,0.76758,1.46277,3.177,-0.276
1237661088028688754,2.12239,2.61571,2.806,-0.066
1237661088028688807,1.19683,1.85019,1.892,-0.0480003
1237661087491555784,0.859776,1.58648,3.594,-0.462
1237661088028491990,0.694965,1.3929,1.762,-0.0620003
1237661088028492067,1.46368,2.0673,4.138,-0.0909996
1237661088028492129,1.90399,2.69033,3.033,-0.39
1237661087488737663,0.522408,1.37266,2.281,-0.0769997
1237661087488737913,0.984959,1.85152,-0.0839996,-0.0480003
1237661087488738174,2.76934,3.28334,2.574,0.353
1237661088028557781,1.87951,2.36114,3.375,0.52
1237661088028623115,0.551811,1.00055,3.075,1.108
1237661088028688779,1.33677,2.1185,3.156,-0.085
1237661088028688931,2.25403,2.42735,4.337,0.292
1237661088028426468,1.10707,1.87143,3.486,0.102
1237661088028492005,0.362743,0.980087,4.308,0.174999
1237661087488737825,2.10842,2.86049,2.303,-0.129
1237661088028557566,1.45223,3.02898,1.899,0.181
1237661088031703076,0.639049,1.39285,2.78,0.0349998
1237661088031768735,0.762156,1.60256,3.739,-0.0269995
1237661087491555816,2.29324,2.64182,2.068,0.16
1237661088028557408,0.857174,1.52543,2.053,-0.105
1237661088028557461,0.542465,1.31033,3.208,0.146999
1237661088028557529,0.582764,1.21978,3.306,-0.151
1237661088028557730,0.726055,1.7333,3.28,0.822001
1237661088028557783,2.16414,2.65054,3.212,0.425
1237661088028623286,2.00319,2.44283,1.894,-0.0120001
1237661088028623339,2.42347,3.48505,2.623,0.23
1237661088031768653,0.886795,1.54295,2.405,-0.0180006
1237661088028688822,1.29919,2.22524,3.558,-0.059
1237661087491555666,1.09147,1.96819,0.662,-0.0819998
1237661087491555900,2.64796,3.03491,2.962,-0.228
1237661087491555904,2.53784,3.44691,2.495,-0.0880003
1237661088032686291,1.9574,2.4741,3.504,0.0950003
1237661088028754413,1.3483,1.78003,3.679,0.615
1237661088028557476,0.785794,1.52071,2.566,-0.323
1237661088028557540,2.17186,2.63579,0.917,-0.033
1237661088028557626,1.17172,1.91385,3.205,-0.13
1237661088028623017,0.585041,1.30968,3.157,0.0130005
1237661088028754196,1.25625,2.00538,1.005,-0.085
1237661088028754431,1.41889,2.16178,3.689,-0.615
1237661088028754506,2.30042,2.78098,3.399,-0.0859995
1237661087491948692,0.805204,1.51045,3.743,-0.271
1237661087491948795,0.581668,1.343,2.339,-0.118
1237661088028492200,1.62019,2.21776,3.123,-0.149
1237661088028557320,0.808493,1.44676,3.125,-0.208
1237661088028557433,1.8785,2.36908,0.509,-0.0469999
1237661088028557501,1.10055,1.78369,2.028,-0.244
1237661088028623261,0.747572,1.52293,4.01,-0.0310001
1237661088028688780,2.01389,2.52823,2.661,0.04
1237661088028688850,0.431427,2.32283,3.378,0.625999
1237661087491555867,0.916761,1.83716,3.687,0.514
1237661087491948636,0.69693,1.49868,3.305,-0.254001
1237661088028426646,2.91546,3.16881,2.251,0.197001
1237661087488737602,0.575844,1.46015,2.247,-0.169001
1237661087488738033,1.0365,2.07228,3.535,0.474
1237661088028557720,2.71496,3.32241,2.594,0.203
1237661088028557773,1.83541,2.37522,4.196,0.0499992
1237661088028622912,0.596394,1.232,2.256,0.0109997
1237661088028688667,0.897355,1.77673,1.985,-0.18
1237661087492014262,0.387737,3.60188,3.032,0.73
1237661087492014315,0.968729,1.83761,2.16,0.0580006
1237661088028492208,0.796288,2.12854,3.578,0.121
1237661088028557691,0.505442,1.35115,3.157,0.993
1237661088031768616,0.648191,1.49529,0.177999,-0.204
1237661088028688912,2.51664,3.10544,3.659,-0.308001
1237661088028754458,1.05603,2.31961,3.827,0.296
1237661088026001904,0.879581,1.67234,3.95,0.0390005
1237661087491948843,1.15794,1.97654,2.152,-0.129
1237661087491949099,2.62974,3.06272,3.301,0.113999
1237661087492015054,1.66914,3.7084,2.807,0.592
1237661088028688706,0.985275,2.3547,4.065,0.106
1237661088028688852,1.46181,2.80026,3.378,0.625999
1237661087491555428,2.62383,6.25099,1.016,-0.0010004
1237661087491555884,2.75915,3.15038,2.592,-0.276
1237661088028754093,1.09143,1.82312,2.494,-0.169
1237661088028754522,1.80056,1.96233,3.465,1.703
1237661087491948934,1.48381,1.86138,3.389,0.965
1237661087491949086,2.34873,2.74084,3.576,0.521999
1237661087491949139,2.41075,2.75498,3.556,0.426001
1237661087492014271,2.32169,3.12851,2.399,0.0459995
1237661087492014422,0.462774,2.09607,3.697,0.768
1237661088029802680,1.67327,2.351,3.959,-0.281
1237661088031768801,1.35312,2.02919,2.566,0.00399971
1237661088028688737,0.766205,1.89524,2.132,0.129001
1237661088026001471,0.866308,1.68917,2.945,0.0879993
1237661088026002060,2.08139,2.69678,3.754,-0.113999
1237661087491948979,1.50354,2.51125,3.613,0.637
1237661087492014522,0.488997,3.03377,3.964,-0.324
1237661087492014631,2.22783,2.94509,3.27,-0.142
1237661088029802691,2.18883,2.64818,1.872,-0.125999
1237661088029802916,2.05553,2.16726,3.423,0.670001
1237661088031703232,0.945292,1.88138,3.826,-0.151999
1237661088031703281,2.09823,2.79356,3.114,-0.0419998
1237661088031768609,0.683259,1.43202,1.109,0.0380001
1237661088031768620,0.67717,2.19527,2.437,0.0790005
1237661088031768690,0.630718,1.64749,2.47,-0.0380001
1237661088028754258,1.77592,3.39995,2.854,0.125
1237661087492014659,2.36874,3.00881,3.454,0.479
1237661088028754427,0.929077,2.18651,3.023,-0.00699997
1237661088026001814,1.82117,2.78978,4.032,0.277999
1237661088026001975,0.805239,2.17085,3.85,0.454
1237661087491949056,1.57992,1.85831,3.797,0.562
1237661087492014675,2.67741,3.28803,2.975,0.00699997
1237661088029802622,0.597233,1.43478,2.842,0.172
1237661088029802772,2.73454,3.09471,0.738,0.137
1237661088029802826,1.22032,2.08144,4.109,0.379
1237661088031768797,1.10104,1.98454,3.447,0.349
1237661087491555952,2.52715,2.6354,7.884,-3.833
1237661088032686362,2.29144,2.83293,3.055,0.153
1237661087491949669,1.75748,3.6032,3.829,0.0409994
1237661087492014326,1.00174,1.78086,2.608,-0.12
